,Uniprot_id,Gene,Sequence_length,Mol_weight_Delton,Family_class,KEGG_Pathways,Associated_PDBs
3467,P42260,Grik2,908,102470,ANF_receptor,['rno:54257'],"['1S50', '1S7Y', '1S9T', '1SD3', '1TT1', '1YAE', '2I0B', '2I0C', '2XXR', '2XXT', '2XXU', '2XXV', '2XXW', '2XXX', '2XXY', '3G3F', '3G3G', '3G3H', '3G3I', '3G3J', '3G3K', '3H6G', '3H6H', '3QLT', '3QLU', '3QLV', '4BDL', '4BDM', '4BDN', '4BDO', '4BDQ', '4BDR', '4H8I', '4UQQ', '5CMK', '5CMM', '5KUF', '5KUH', '7F56', '7F57', '7F59', '7F5A', '7F5B', '7KS0', '7KS3']"
3468,Q15149,PLEC,4684,531791,CH,['hsa:5339'],"['1MB8', '2N03', '2ODU', '2ODV', '3F7P', '3PDY', '3PE0', '4GDO', '4Q58', '4Q59', '5J1F', '5J1G', '5J1H', '5J1I']"
3469,P17157,PHO85,305,34906,Pkinase,['sce:YPL031C'],"['2PK9', '2PMI', '4KRC', '4KRD']"
3470,Q9R0W9,Chrna6,494,56856,Neur_chan_LBD,['mmu:11440'],[]
3471,Q92934,BAD,168,18392,Bcl-2_BAD,['hsa:572'],"['1G5J', '7Q16']"
3472,P56704,WNT3A,352,39365,wnt,['hsa:89780'],['7DRT']
3473,Q9UBK2,PPARGC1A,798,91027,RRM_1,['hsa:10891'],"['1XB7', '3B1M', '3CS8', '3D24', '3U9Q', '3V9T', '3V9V', '4QJR', '4QK4', '5Q0I', '5TWO', '5UNJ', '5Z5S', '5Z6S', '6AD9', '6FZF', '6FZP', '6IZM', '6IZN', '6K0T', '6KXX', '6KXY', '6LN4', '6MS7', '6NWK', '6NWL', '6T1V', '6W9K', '6W9L', '7E2E', '7KHT']"
3474,P11716,RYR1,5037,565253,Ins145_P3_rec,['ocu:100009540'],"['2BCX', '2XOA', '3HSM', '3ILA', '3J8H', '3RQR', '4ERT', '4ESU', '4ETT', '4ETU', '4I0Y', '4I1E', '4I2S', '4I37', '4I3N', '4I6I', '4I7I', '4I8M', '4I96', '4P9J', '4UWA', '4UWE', '5C30', '5GKY', '5GKZ', '5GL0', '5GL1', '5J8V', '5T15', '5T9M', '5T9N', '5T9R', '5T9S', '5T9V', '5TA3', '5TAL', '5TAM', '5TAN', '5TAP', '5TAQ', '5TAS', '5TAT', '5TAU', '5TAV', '5TAW', '5TAX', '5TAY', '5TAZ', '5TB0', '5TB1', '5TB2', '5TB3', '5TB4', '6FG3', '6FOO', '6M2W', '6WOT', '7CF9', '7M6A', '7M6L', '7TDG', '7TDH', '7TDI', '7TDJ', '7TDK']"
3475,O43172,PRPF4,522,58449,PRP4,['hsa:9128'],"['1MZW', '3JCR', '5O9Z', '6AH0', '6AHD', '6QW6', '6QX9']"
3476,Q9UMW8,USP18,372,43011,UCH,['hsa:11274'],[]
3477,Q04468,CYP73A1,505,57920,p450,[],[]
3478,Q96RI1,NR1H4,486,55914,Hormone_recep,['hsa:9971'],"['1OSH', '3BEJ', '3DCT', '3DCU', '3FLI', '3FXV', '3GD2', '3HC5', '3HC6', '3L1B', '3OKH', '3OKI', '3OLF', '3OMK', '3OMM', '3OOF', '3OOK', '3P88', '3P89', '3RUT', '3RUU', '3RVF', '4OIV', '4QE6', '4QE8', '4WVD', '5IAW', '5ICK', '5Q0I', '5Q0J', '5Q0K', '5Q0L', '5Q0M', '5Q0N', '5Q0O', '5Q0P', '5Q0Q', '5Q0R', '5Q0S', '5Q0T', '5Q0U', '5Q0V', '5Q0W', '5Q0X', '5Q0Y', '5Q0Z', '5Q10', '5Q11', '5Q12', '5Q13', '5Q14', '5Q15', '5Q16', '5Q17', '5Q18', '5Q19', '5Q1A', '5Q1B', '5Q1C', '5Q1D', '5Q1E', '5Q1F', '5Q1G', '5Q1H', '5Q1I', '5WZX', '5Y1J', '5Y44', '5Y49', '5YXB', '5YXD', '5YXJ', '5YXL', '5Z12', '6A5W', '6A5X', '6A5Y', '6A5Z', '6A60', '6HL0', '6HL1', '6ITM', '7D42', '7VUE']"
3479,P00451,F8,2351,267009,Cu-oxidase,['hsa:2157'],"['1CFG', '1D7P', '1FAC', '1IQD', '2R7E', '3CDZ', '3HNB', '3HNY', '3HOB', '3J2Q', '3J2S', '4BDV', '4KI5', '4PT6', '4XZU', '5K8D', '6MF0', '6MF2', '7K66', '7KWO']"
3480,Q9H0E3,SAP130,1048,110324,SAP130_C,['hsa:79595'],[]
3481,Q93009,USP7,1102,128302,MATH,['hsa:7874'],"['1NB8', '1NBF', '1YY6', '1YZE', '2F1W', '2F1X', '2F1Y', '2F1Z', '2FOJ', '2FOO', '2FOP', '2KVR', '2XXN', '2YLM', '3MQR', '3MQS', '4JJQ', '4KG9', '4M5W', '4M5X', '4PYZ', '4WPH', '4WPI', '4YOC', '4YSI', '4Z96', '4Z97', '5C56', '5C6D', '5FWI', '5GG4', '5J7T', '5JTJ', '5JTV', '5KYB', '5KYC', '5KYD', '5KYE', '5KYF', '5N9R', '5N9T', '5NGE', '5NGF', '5UQV', '5UQX', '5VS6', '5VSB', '5VSK', '5WHC', '6F5H', '6M1K', '6P5L', '6VN2', '6VN3', '6VN4', '6VN5', '6VN6', '7CM2']"
3482,Q6UB75,,92,10359,PAF-AH_p_II,[],[]
3483,P24941,CDK2,298,33930,Pkinase,['hsa:1017'],"['1AQ1', '1B38', '1B39', '1BUH', '1CKP', '1DI8', '1DM2', '1E1V', '1E1X', '1E9H', '1F5Q', '1FIN', '1FQ1', '1FVT', '1FVV', '1G5S', '1GIH', '1GII', '1GIJ', '1GY3', '1GZ8', '1H00', '1H01', '1H07', '1H08', '1H0V', '1H0W', '1H1P', '1H1Q', '1H1R', '1H1S', '1H24', '1H25', '1H26', '1H27', '1H28', '1HCK', '1HCL', '1JST', '1JSU', '1JSV', '1JVP', '1KE5', '1KE6', '1KE7', '1KE8', '1KE9', '1OGU', '1OI9', '1OIQ', '1OIR', '1OIT', '1OIU', '1OIY', '1OKV', '1OKW', '1OL1', '1OL2', '1P2A', '1P5E', '1PF8', '1PKD', '1PW2', '1PXI', '1PXJ', '1PXK', '1PXL', '1PXM', '1PXN', '1PXO', '1PXP', '1PYE', '1QMZ', '1R78', '1URC', '1URW', '1V1K', '1VYW', '1VYZ', '1W0X', '1W8C', '1W98', '1WCC', '1Y8Y', '1Y91', '1YKR', '2A0C', '2A4L', '2B52', '2B53', '2B54', '2B55', '2BHE', '2BHH', '2BKZ', '2BPM', '2BTR', '2BTS', '2C4G', '2C5N', '2C5O', '2C5V', '2C5X', '2C5Y', '2C68', '2C69', '2C6I', '2C6K', '2C6L', '2C6M', '2C6O', '2C6T', '2CCH', '2CCI', '2CJM', '2CLX', '2DS1', '2DUV', '2EXM', '2FVD', '2G9X', '2I40', '2IW6', '2IW8', '2IW9', '2J9M', '2JGZ', '2R3F', '2R3G', '2R3H', '2R3I', '2R3J', '2R3K', '2R3L', '2R3M', '2R3N', '2R3O', '2R3P', '2R3Q', '2R3R', '2R64', '2UUE', '2UZB', '2UZD', '2UZE', '2UZL', '2UZN', '2UZO', '2V0D', '2V22', '2VTA', '2VTH', '2VTI', '2VTJ', '2VTL', '2VTM', '2VTN', '2VTO', '2VTP', '2VTQ', '2VTR', '2VTS', '2VTT', '2VU3', '2VV9', '2W05', '2W06', '2W17', '2W1H', '2WEV', '2WFY', '2WHB', '2WIH', '2WIP', '2WMA', '2WMB', '2WPA', '2WXV', '2X1N', '2XMY', '2XNB', '3BHT', '3BHU', '3BHV', '3DDP', '3DDQ', '3DOG', '3EID', '3EJ1', '3EOC', '3EZR', '3EZV', '3F5X', '3FZ1', '3IG7', '3IGG', '3LE6', '3LFN', '3LFQ', '3LFS', '3MY5', '3NS9', '3PJ8', '3PXF', '3PXQ', '3PXR', '3PXY', '3PXZ', '3PY0', '3PY1', '3QHR', '3QHW', '3QL8', '3QQF', '3QQG', '3QQH', '3QQJ', '3QQK', '3QQL', '3QRT', '3QRU', '3QTQ', '3QTR', '3QTS', '3QTU', '3QTW', '3QTX', '3QTZ', '3QU0', '3QWJ', '3QWK', '3QX2', '3QX4', '3QXO', '3QXP', '3QZF', '3QZG', '3QZH', '3QZI', '3R1Q', '3R1S', '3R1Y', '3R28', '3R6X', '3R71', '3R73', '3R7E', '3R7I', '3R7U', '3R7V', '3R7Y', '3R83', '3R8L', '3R8M', '3R8P', '3R8U', '3R8V', '3R8Z', '3R9D', '3R9H', '3R9N', '3R9O', '3RAH', '3RAI', '3RAK', '3RAL', '3RJC', '3RK5', '3RK7', '3RK9', '3RKB', '3RM6', '3RM7', '3RMF', '3RNI', '3ROY', '3RPO', '3RPR', '3RPV', '3RPY', '3RZB', '3S00', '3S0O', '3S1H', '3S2P', '3SQQ', '3SW4', '3SW7', '3TI1', '3TIY', '3TIZ', '3TNW', '3ULI', '3UNJ', '3UNK', '3WBL', '4ACM', '4BCK', '4BCM', '4BCN', '4BCO', '4BCP', '4BCQ', '4BGH', '4BZD', '4CFM', '4CFN', '4CFU', '4CFV', '4CFW', '4CFX', '4D1X', '4D1Z', '4EK3', '4EK4', '4EK5', '4EK6', '4EK8', '4EOI', '4EOJ', '4EOK', '4EOL', '4EOM', '4EON', '4EOO', '4EOP', '4EOQ', '4EOR', '4EOS', '4ERW', '4EZ3', '4EZ7', '4FKG', '4FKI', '4FKJ', '4FKL', '4FKO', '4FKP', '4FKQ', '4FKR', '4FKS', '4FKT', '4FKU', '4FKV', '4FKW', '4FX3', '4GCJ', '4I3Z', '4II5', '4KD1', '4LYN', '4NJ3', '4RJ3', '5A14', '5AND', '5ANE', '5ANG', '5ANI', '5ANJ', '5ANK', '5ANO', '5CYI', '5D1J', '5FP5', '5FP6', '5IEV', '5IEX', '5IEY', '5IF1', '5JQ5', '5JQ8', '5K4J', '5L2W', '5LMK', '5MHQ', '5NEV', '5OO0', '5OO1', '5OO3', '5OSJ', '5OSM', '5UQ1', '5UQ2', '5UQ3', '6ATH', '6GUB', '6GUC', '6GUE', '6GUF', '6GUH', '6GUK', '6GVA', '6INL', '6JGM', '6OQI', '6P3W', '6Q3B', '6Q3C', '6Q3F', '6Q48', '6Q49', '6Q4A', '6Q4B', '6Q4C', '6Q4D', '6Q4E', '6Q4F', '6Q4G', '6Q4H', '6Q4I', '6Q4J', '6Q4K', '6RIJ', '6SG4', '6YL1', '6YL6', '6YLK', '7ACK', '7B5L', '7B5R', '7B7S', '7E34', '7KJS', '7M2F', '7NVQ', '7RA5', '7VDU']"
3484,P04004,VTN,478,54306,Hemopexin,['hsa:7448'],"['1OC0', '1S4G', '1SSU', '2JQ8', '3BT1', '3BT2', '4K24', '6O5E']"
3485,Q9EQ60,Cacna1h,2359,261113,Ion_trans,['rno:114862'],[]
3486,P08138,NGFR,427,45183,Death,['hsa:4804'],"['2N80', '2N83', '2N97', '3EWV', '5ZGG', '7CSQ']"
3487,Q9GZU7,CTDSP1,261,29203,NIF,['hsa:58190'],"['1T9Z', '1TA0', '2GHQ', '2GHT', '3L0B', '3L0C', '3L0Y', '3PGL', '4YGY', '4YH1', '6DU3']"
3488,P16278,GLB1,677,76075,BetaGal_dom4_5,['hsa:2720'],"['3THC', '3THD', '3WEZ', '3WF0', '3WF1', '3WF2', '3WF3', '3WF4']"
3489,P29074,PTPN4,926,105911,FA,['hsa:5775'],"['2CS5', '2I75', '2VPH', '3NFK', '3NFL', '5EYZ', '5EZ0', '7VZE']"
3490,P29029,CTS1,562,59015,CBM_19,['sce:YLR286C'],"['2UY2', '2UY3', '2UY4', '2UY5', '4TXE']"
3491,Q9JK96,Kcnq4,168,18845,KCNQ_channel,[],[]
3492,P10276,RARA,462,50771,Hormone_recep,['hsa:5914'],"['1DKF', '1DSZ', '3A9E', '3KMR', '3KMZ', '4DQM', '5K13', '6XWG', '7AOS', '7APO']"
3493,P63252,KCNJ2,427,48288,IRK,['hsa:3759'],['6SPZ']
3494,P60174,TPI1,249,26669,TIM,['hsa:7167'],"['1HTI', '1KLG', '1KLU', '1WYI', '2IAM', '2IAN', '2JK2', '2VOM', '4BR1', '4E41', '4POC', '4POD', '4UNK', '4UNL', '4ZVJ', '6C2G', '6D43', '6NLH', '6UP1', '6UP5', '6UP8', '6UPF']"
3495,Q8WSF8,,236,26568,Neur_chan_LBD,[],"['2BR7', '2BR8', '2BYN', '2BYP', '2BYQ', '2BYR', '2BYS', '2C9T', '2PGZ', '2PH9', '2UZ6', '2W8F', '2W8G', '2WN9', '2WNC', '2WNJ', '2WNL', '2WZY', '2X00', '2XNT', '2XNU', '2XNV', '2XYS', '2XYT', '2XZ5', '2XZ6', '2Y54', '2Y56', '2Y57', '2Y58', '2Y7Y', '2YMD', '2YME', '3C79', '3C84', '3GUA', '3PEO', '3PMZ', '3SH1', '3SIO', '3T4M', '4AFT', '4BFQ', '4BQT', '4DBM', '4EZ1', '4FRR', '4WV9', '4XHE', '4XK9', '4ZJS', '4ZK4', '5AIN', '5BRX', '5BW2', '5CO5', '5JME', '5KE4', '5KZU', '5LXB', '5O87', '5O8T', '5OA0', '5OAD', '5OAJ', '5OAL', '5OAN', '5OBG', '5OBH', '5SYO', '5TSF', '5TVC', '5TVH', '5XGL', '6M4X', '6M4Z', '6QKK', '6QQO', '6QQP', '6SGV', '6SH0', '6T9R', '7EGR']"
3496,Q8WWR8,NEU4,484,51572,BNR_2,['hsa:129807'],[]
3497,P10980,Chrm2,466,51539,7tm_1,['rno:81645'],[]
3498,Q02440,MYO5A,1829,212383,DIL,['gga:396237'],"['1OE9', '1W7I', '1W7J', '1W8J', '2DFS', '7PLT', '7PLU', '7PLV', '7PLW', '7PLX', '7PLY', '7PLZ', '7PM0', '7PM1', '7PM2', '7PM5', '7PM6', '7PM7', '7PM8', '7PM9', '7PMA', '7PMB', '7PMC', '7PMD', '7PME', '7PMF', '7PMG', '7PMH', '7PMI', '7PMJ', '7PML']"
3499,P06803,Pim1,313,35451,Pkinase,['mmu:18712'],[]
3500,Q9H3R0,KDM4C,1056,119982,JmjC,['hsa:23081'],"['2XDP', '2XML', '4XDO', '4XDP', '5FJH', '5FJK', '5KR7']"
3501,Q964Q8,SPPS,363,39373,polyprenyl_synt,[],[]
3502,Q13641,TPBG,420,46032,LRR_8,['hsa:7162'],"['4CNC', '4CNM', '6HBY']"
3503,P39748,FEN1,380,42593,XPG_I,['hsa:2237'],"['1U7B', '1UL1', '3Q8K', '3Q8L', '3Q8M', '3UVU', '5E0V', '5FV7', '5K97', '5KSE', '5UM9', '5ZOD', '5ZOE', '5ZOF', '5ZOG', '6TNZ']"
3504,Q9YQ12,protease,99,10903,RVP,[],[]
3505,P52624,Upp1,311,34086,PNP_UDP_1,['mmu:22271'],[]
3506,P00787,Ctsb,339,37470,Peptidase_C1,[],"['1CPJ', '1CTE', '1MIR', '1THE']"
3507,Q9M9Z2,TPP2,367,40150,Peptidase_S26,['ath:AT1G06870'],[]
3508,P29994,Itpr1,2750,313264,Ins145_P3_rec,['rno:25262'],"['3JAV', '3T8S', '3UJ0', '3UJ4', '6MU1', '6MU2', '7LHE', '7LHF']"
3509,P41279,MAP3K8,467,52925,Pkinase,['hsa:1326'],"['4Y83', '4Y85', '5IU2']"
3510,P26435,Slc10a1,362,39295,SBF,['rno:24777'],[]
3511,Q9F663,bla,293,31115,Beta-lactamase2,['ag:AAG13410'],"['2OV5', '3E2K', '3E2L', '3RXW', '3RXX', '4ZBE', '5EEC', '5UJ3', '5UJ4', '5UL8', '6B1F', '6B1H', '6B1J', '6B1W', '6B1X', '6B1Y', '6D15', '6D16', '6D17', '6D18', '6D19', '6J8Q', '6JN3', '6JN4', '6JN5', '6M7I', '6MEY', '6MLL', '6MNP', '6QW9', '6QWA', '6QWB', '6QWC', '6QWD', '6QWE', '6TD0', '6TD1', '6V1J', '6V7I', '6XD5', '6XD7', '6XJ8', '6Z21', '6Z22', '6Z23', '6Z24', '6Z25', '7A61', '7E9A', '7LJK', '7LK8', '7LLB', '7LLH', '7LNL', '7TB7', '7TBX', '7TC1']"
3512,P0AD63,bla,286,31224,Beta-lactamase2,['ag:AAD37412'],[]
3513,O88509,Dnmt3b,859,97228,ADD_DNMT3,['mmu:13436'],['1KHC']
3514,P14091,CTSE,396,42794,A1_Propeptide,['hsa:1510'],['1TZS']
3515,Q86MC2,TrS,627,71559,CHAP,[],[]
3516,Q63707,Dhodh,395,42663,DHO_dh,['rno:65156'],"['1UUM', '1UUO', '4ORI']"
3517,Q83YP9,blaSHV-48,286,31249,Beta-lactamase2,[],[]
3518,Q8BGE5,Fancm,2021,226018,ERCC4,['mmu:104806'],[]
3519,P28161,GSTM2,218,25745,GST_C_3,['hsa:2946'],"['1HNA', '1HNB', '1HNC', '1XW5', '1YKC', '2AB6', '2C4J', '2GTU', '3GTU', '3GUR', '5HWL']"
3520,Q96NT5,SLC46A1,459,49771,MFS_1,['hsa:113235'],[]
3521,Q5MY95,ENTPD8,495,53904,GDA1_CD39,['hsa:377841'],[]
3522,P04070,PROC,461,52071,EGF,['hsa:5624'],"['1AUT', '1LQV', '3F6U', '3JTC', '4DT7', '6M3B', '6M3C']"
3523,P25103,TACR1,407,46251,7tm_1,['hsa:6869'],"['2KS9', '2KSA', '2KSB', '6E59', '6HLL', '6HLO', '6HLP', '7P00', '7P02', '7RMG', '7RMH', '7RMI']"
3524,O76021,RSL1D1,490,54973,Ribosomal_L1,['hsa:26156'],[]
3525,Q5PY51,,536,58472,Diphtheria_C,[],['7O4W']
3526,Q9WUI1,Mapk11,364,41397,Pkinase,['mmu:19094'],[]
3527,P62158,,,,,[],[]
3528,Q13315,ATM,3056,350687,FAT,['hsa:472'],"['5NP0', '5NP1', '6HKA', '6K9K', '6K9L', '7NI4', '7NI5', '7NI6', '7SIC', '7SID']"
3529,Q6IE76,FDFT1,417,48293,SQS_PSY,['bta:281767'],[]
3530,P25929,NPY1R,384,44392,7tm_1,['hsa:4886'],"['5ZBQ', '7VGX']"
3531,P07910,HNRNPC,306,33670,RRM_1,['hsa:3183'],"['1TXP', '1WF2', '2MXY', '2MZ1', '3LN4']"
3532,Q923M1,Msra,233,25851,PMSR,['rno:29447'],[]
3533,P19205,APEH,732,81244,APEH_N,['ssc:396961'],[]
3534,P00179,CYP2C5,487,55275,p450,['ocu:100328549'],"['1DT6', '1N6B', '1NR6']"
3535,O00398,P2RY10,339,38774,7tm_1,['hsa:27334'],[]
3536,P25102,Hrh2,358,40253,7tm_1,['rno:25461'],[]
3537,P46934,NEDD4,1319,149114,HECT,['hsa:4734'],"['2KPZ', '2KQ0', '2M3O', '2XBB', '2XBF', '3B7Y', '4BBN', '4BE8', '4N7F', '4N7H', '5AHT', '5C7J', '5C91']"
3538,P79291,OPRD1,228,25725,7tm_1,[],[]
3539,Q9BPW0,PPP5C,484,55096,Metallophos,[],[]
3540,Q9JJX6,P2rx4,388,43438,,[],[]
3541,O88665,Brd7,651,74000,Bromodomain,['mmu:26992'],[]
3542,Q5XXA6,ANO1,986,114078,Anoct_dimer,['hsa:55107'],[]
3543,Q93RY0,SCBAC8D1.05,298,32154,DHDPS,['sco:SCO6292'],[]
3544,Q12851,MAP4K2,820,91556,CNH,['hsa:5871'],[]
3545,O95838,GLP2R,553,63001,7tm_2,['hsa:9340'],['7D68']
3546,O88944,Kcnq3,873,96898,Ion_trans,['rno:29682'],[]
3547,Q8HY88,KCNK2,411,45439,Ion_trans_2,['bta:282590'],[]
3548,P49356,FNTB,437,48774,Prenyltrans,"['hsa:100529261', 'hsa:2342']","['1JCQ', '1LD7', '1LD8', '1MZC', '1S63', '1SA4', '1TN6', '2F0Y', '2H6F', '2H6G', '2H6H', '2H6I', '2IEJ', '3E37']"
3549,O00462,MANBA,879,100895,Glyco_hydro_2_C,['hsa:4126'],[]
3550,Q13435,SF3B2,895,100228,DUF382,['hsa:10992'],"['2DO5', '5Z56', '5Z57', '5Z58', '6AH0', '6AHD', '6FF4', '6FF7', '6QX9', '6Y50', '6Y53', '6Y5Q', '7ABG', '7ABH', '7ABI', '7DVQ', '7ONB', '7Q3L', '7Q4O', '7Q4P']"
3551,P15941,MUC1,1255,122102,SEA,['hsa:4582'],"['1SM3', '2ACM', '2FO4', '5T6P', '5T78', '6FZQ', '6FZR', '6KX1', '6TGG', '7Q4I']"
3552,E2R517,,,,,[],[]
3553,P05121,SERPINE1,402,45060,Serpin,['hsa:5054'],"['1A7C', '1B3K', '1C5G', '1DB2', '1DVM', '1DVN', '1LJ5', '1OC0', '3CVM', '3EOX', '3PB1', '3Q02', '3Q03', '3R4L', '3UT3', '4AQH', '4G8O', '4G8R', '4IC0', '5BRR', '5ZLZ', '6GWN', '6GWP', '6GWQ', '6I8S', '6ZRV', '7AQF', '7AQG', '9PAI']"
3554,Q15078,CDK5R1,307,34060,CDK5_activator,['hsa:8851'],"['1H4L', '1UNG', '1UNH', '1UNL', '3O0G', '6LDP', '7CNG', '7VDP', '7VDQ', '7VDR', '7VDS']"
3555,P06537,Nr3c1,792,87164,GCR,['mmu:14815'],"['3MNE', '3MNO', '3MNP']"
3556,O88703,Hcn2,863,94722,cNMP_binding,['mmu:15166'],"['1Q3E', '1Q43', '1Q5O', '2Q0A', '3BPZ', '3ETQ', '3FFQ', '4EQF', '5JON', '5KHG', '5KHH', '5KHI', '5KHJ', '5KHK']"
3557,O70444,Pim3,326,36002,Pkinase,['rno:64534'],[]
3558,Q96S44,TP53RK,253,28160,,['hsa:112858'],['6WQX']
3559,Q9BXA7,TSSK1B,367,41618,Pkinase,['hsa:83942'],[]
3560,Q9AIU7,ligA,667,75081,BRCT,[],"['3JSL', '3JSN', '4CC5', '4CC6', '5FPO', '5FPR']"
3561,P28088,EDNRB,441,49371,7tm_1,['bta:281750'],[]
3562,P15309,ACP3,386,44566,His_Phos_2,['hsa:55'],"['1CVI', '1ND5', '1ND6', '2HPA', '2L3H', '2L77', '2L79', '2MG0', '3PPD']"
3563,Q9ULW0,TPX2,747,85653,Aurora-A_bind,['hsa:22974'],"['1OL5', '3E5A', '3HA6', '4C3P', '5LXM', '6BJC', '6VPG', '6VPH', '6VPI', '6VPJ', '6VPL', '6VPM', '6XKA']"
3564,Q8CGK3,Lonp1,949,105843,AAA,['mmu:74142'],[]
3565,Q3I4V7,CAN2,239,26600,Pro_CA,[],"['2W3N', '2W3Q']"
3566,Q28524,ADRB3,418,44657,7tm_1,['mcc:699129'],[]
3567,Q865E1,HRH3,445,48591,7tm_1,['mcc:574253'],[]
3568,P49281,SLC11A2,568,62266,Nramp,['hsa:4891'],"['5F0L', '5F0M', '5F0P', '7BLO', '7BLQ']"
3569,P54904,PROC1,276,28624,F420_oxidored,['ath:AT5G14800'],[]
3570,P10098,psaC,81,9024,,['soe:2715604'],[]
3571,P02665,Csn2,231,25369,Casein,['rno:29173'],[]
3572,Q7CIL8,supX,871,97976,Topo_Zn_Ribbon,"['ype:YPO2218', 'ypj:CH55_309', 'ypl:CH46_2895', 'ypv:BZ15_1322', 'ypw:CH59_3902']",[]
3573,P9WHH3,mtr,459,49946,Pyr_redox_2,['mtu:Rv2855'],[]
3574,Q9NZ42,PSENEN,101,12029,PEN-2,['hsa:55851'],"['5A63', '5FN2', '5FN3', '5FN4', '5FN5', '6IDF', '6IYC', '6LQG', '6LR4', '7C9I', '7D8X']"
3575,O43614,HCRTR2,444,50694,7tm_1,['hsa:3062'],"['4S0V', '5WQC', '5WS3', '6TPG', '6TPJ', '6TPN', '7L1U', '7L1V']"
3576,P33247,shc,631,71570,SQHop_cyclase_C,['aac:Aaci_2443'],"['1GSZ', '1H35', '1H36', '1H37', '1H39', '1H3A', '1H3B', '1H3C', '1O6H', '1O6Q', '1O6R', '1O79', '1SQC', '1UMP', '2SQC', '3SQC']"
3577,P19821,polA,832,93910,5_3_exonuc,[],"['1BGX', '1JXE', '1KTQ', '1QSS', '1QSY', '1QTM', '1TAQ', '1TAU', '2KTQ', '3KTQ', '3LWL', '3LWM', '3M8R', '3M8S', '3OJS', '3OJU', '3PO4', '3PO5', '3PY8', '3RR7', '3RR8', '3RRG', '3RRH', '3RTV', '3SV3', '3SV4', '3SYZ', '3SZ2', '3T3F', '4BWJ', '4BWM', '4C8K', '4C8L', '4C8M', '4C8N', '4C8O', '4CCH', '4DF4', '4DF8', '4DFJ', '4DFK', '4DFM', '4DFP', '4DLE', '4DLG', '4ELT', '4ELU', '4ELV', '4KTQ', '4N56', '4N5S', '4XIU', '5E41', '5KTQ', '5NKL', '5O7T', '5OXJ', '5SZT', '5W6K', '5W6Q', '5YTC', '5YTD', '5YTE', '5YTF', '5YTG', '5YTH', '5Z3N', '6FBC', '6FBD', '6FBE', '6FBF', '6FBG', '6FBH', '6FBI', '6Q4U', '6Q4V']"
3578,Q9UQ49,NEU3,428,48252,BNR_2,['hsa:10825'],[]
3579,Q9UBR2,CTSZ,303,33868,Peptidase_C1,['hsa:1522'],"['1DEU', '1EF7']"
3580,D5HSX5,blaPER-6,308,33565,Beta-lactamase2,['ag:ADD80743'],[]
3581,P54149,MSRA,233,25818,PMSR,['bta:281312'],"['1FVA', '1FVG']"
3582,O08749,Dld,509,54272,Pyr_redox_2,['mmu:13382'],[]
3583,P07112,mobA,709,77952,MobA_MobL,[],['2NS6']
3584,Q9FH76,CYP707A3,463,52367,p450,['ath:AT5G45340'],[]
3585,P48016,ATH1,1211,136921,Glyco_hydro_65C,['sce:YPR026W'],[]
3586,P62493,RAB11A,216,24394,Ras,['ocu:100009072'],[]
3587,O00238,BMPR1B,502,56930,Activin_recp,['hsa:658'],['3MDY']
3588,Q9Y5P4,CERT1,624,70835,PH,['hsa:10087'],"['2E3M', '2E3N', '2E3O', '2E3P', '2E3Q', '2E3R', '2E3S', '2RSG', '2Z9Y', '2Z9Z', '3H3Q', '3H3R', '3H3S', '3H3T', '4HHV', '5JJD', '5ZYG', '5ZYH', '5ZYI', '5ZYJ', '5ZYK', '5ZYL', '5ZYM', '6IEZ', '6IF0', '6J0O', '6J81']"
3589,P51574,Slc15a1,710,78929,PTR2,['rno:117261'],[]
3590,P16257,Tspo,169,18940,TspO_MBR,['rno:24230'],[]
3591,O43683,BUB1,1085,122375,Mad3_BUB1_I,['hsa:699'],"['2LAH', '4A1G', '4QPM', '4R8Q', '5DMZ', '6F7B', '7B1F', '7B1H', '7B1J']"
3592,Q9GPQ4,,327,36331,IU_nuc_hydro,['ag:AAG38561'],"['1HOZ', '1HP0', '1KIC', '1KIE', '1R4F', '2FF1', '2FF2', '3B9G', '3EPW', '3EPX']"
3593,P51160,PDE6C,858,99147,GAF,['hsa:5146'],"['3JWQ', '3JWR', '5E8F']"
3594,P24135,Plcg2,1265,147735,C2,['rno:29337'],['2EOB']
3595,P27467,Wnt3a,352,39258,wnt,['mmu:22416'],[]
3596,P0A0K8,gyrB,644,72540,DNA_gyraseB,[],"['3G75', '3G7B', '3TTZ', '3U2D', '3U2K', '4PLB', '4URM', '4URO', '5BS3', '5CPH', '5CTU', '5CTW', '5CTX', '5CTY', '5D6P', '5D6Q', '5D7C', '5D7D', '5D7R', '5IWI', '5IWM', '5Z9P', '6QTK', '6QTP', '6QX1', '6QX2', '6TCK', '6TTG', '6Z1A', '7MVS']"
3597,Q13510,ASAH1,395,44660,CBAH,['hsa:427'],"['5U7Z', '6MHM']"
3598,P47900,P2RY1,373,42072,7tm_1,['hsa:5028'],"['4XNV', '4XNW']"
3599,Q63118,Calcrl,464,53329,7tm_2,['rno:25029'],[]
3600,Q9NR71,ASAH2,780,85516,Ceramidase_alk,['hsa:56624'],['4WGK']
3601,O89017,Lgmn,435,49373,Peptidase_C13,['mmu:19141'],"['4NOJ', '4NOK', '4NOL', '4NOM']"
3602,P35351,Agtr2,363,41331,7tm_1,['rno:24182'],[]
